source,product_id,trade_id,price,quantity,trade_time,side,collected_at,raw_type,trade_value
coinbase,ETH-USD,185823693,3661.36,0.607696,2026-05-08 22:43:02.874000+00:00,buy,2026-05-08T23:14:50.677352+00:00,match,2224.9938265600003
coinbase,ETH-USD,185825637,3630.44,1.496156,2026-05-08 22:43:03.798000+00:00,sell,2026-05-08T23:14:50.683252+00:00,match,5431.70458864
coinbase,ETH-USD,185827079,3607.64,0.985064,2026-05-08 22:43:04.794000+00:00,buy,2026-05-08T23:14:50.687783+00:00,match,3553.75628896
coinbase,ETH-USD,185823947,3570.9,0.07276,2026-05-08 22:43:05.313000+00:00,buy,2026-05-08T23:14:50.678109+00:00,match,259.818684
coinbase,ETH-USD,185827151,3614.3,0.370982,2026-05-08 22:43:07.235000+00:00,sell,2026-05-08T23:14:50.688013+00:00,match,1340.8402426
coinbase,ETH-USD,185824449,3612.15,0.792619,2026-05-08 22:43:07.494000+00:00,buy,2026-05-08T23:14:50.679651+00:00,match,2863.05872085
coinbase,ETH-USD,185826555,3726.16,2.249427,2026-05-08 22:43:09.303000+00:00,sell,2026-05-08T23:14:50.686143+00:00,match,8381.72491032
coinbase,ETH-USD,185824325,3612.79,1.661289,2026-05-08 22:43:09.417000+00:00,sell,2026-05-08T23:14:50.679276+00:00,match,6001.88828631
coinbase,ETH-USD,185826787,3662.91,1.750859,2026-05-08 22:43:12.548000+00:00,sell,2026-05-08T23:14:50.686858+00:00,match,6413.23893969
coinbase,ETH-USD,185827195,3600.01,1.654115,2026-05-08 22:43:13.421000+00:00,sell,2026-05-08T23:14:50.688140+00:00,match,5954.8305411500005
coinbase,ETH-USD,185824075,3555.03,2.236897,2026-05-08 22:43:13.585000+00:00,sell,2026-05-08T23:14:50.678495+00:00,match,7952.23594191
coinbase,ETH-USD,185827395,3528.46,1.568541,2026-05-08 22:43:14.859000+00:00,sell,2026-05-08T23:14:50.688748+00:00,match,5534.53417686
coinbase,ETH-USD,185825057,3602.69,0.243588,2026-05-08 22:43:16.698000+00:00,sell,2026-05-08T23:14:50.681504+00:00,match,877.57205172
coinbase,ETH-USD,185823935,3581.05,1.5996,2026-05-08 22:43:17.956000+00:00,sell,2026-05-08T23:14:50.678076+00:00,match,5728.24758
coinbase,ETH-USD,185824005,3572.55,0.062411,2026-05-08 22:43:18.369000+00:00,buy,2026-05-08T23:14:50.678293+00:00,match,222.96641805000002
coinbase,ETH-USD,185825873,3691.42,2.365113,2026-05-08 22:43:20.407000+00:00,buy,2026-05-08T23:14:50.683935+00:00,match,8730.62543046
coinbase,ETH-USD,185826839,3642.29,0.277358,2026-05-08 22:43:23.922000+00:00,buy,2026-05-08T23:14:50.687012+00:00,match,1010.2182698199999
coinbase,ETH-USD,185827295,3587.98,1.811795,2026-05-08 22:43:24.606000+00:00,buy,2026-05-08T23:14:50.688451+00:00,match,6500.6842241
coinbase,ETH-USD,185825605,3622.49,0.085382,2026-05-08 22:43:25.314000+00:00,buy,2026-05-08T23:14:50.683162+00:00,match,309.29544117999995
coinbase,ETH-USD,185825781,3664.21,0.299193,2026-05-08 22:43:25.494000+00:00,buy,2026-05-08T23:14:50.683653+00:00,match,1096.30598253
coinbase,ETH-USD,185825261,3593.8,1.85134,2026-05-08 22:43:25.771000+00:00,buy,2026-05-08T23:14:50.682153+00:00,match,6653.345692
coinbase,ETH-USD,185824871,3610.04,0.821869,2026-05-08 22:43:29.514000+00:00,sell,2026-05-08T23:14:50.680936+00:00,match,2966.97996476
coinbase,ETH-USD,185824123,3555.61,0.532461,2026-05-08 22:43:33.650000+00:00,sell,2026-05-08T23:14:50.678643+00:00,match,1893.22365621
coinbase,ETH-USD,185826525,3689.32,2.101718,2026-05-08 22:43:34.020000+00:00,buy,2026-05-08T23:14:50.686052+00:00,match,7753.91025176
coinbase,ETH-USD,185824297,3617.25,1.935417,2026-05-08 22:43:35.448000+00:00,buy,2026-05-08T23:14:50.679190+00:00,match,7000.88714325
coinbase,ETH-USD,185825751,3678.08,2.467715,2026-05-08 22:43:36.936000+00:00,sell,2026-05-08T23:14:50.683574+00:00,match,9076.4531872
coinbase,ETH-USD,185825395,3588.49,0.757456,2026-05-08 22:43:37.830000+00:00,buy,2026-05-08T23:14:50.682532+00:00,match,2718.12328144
coinbase,ETH-USD,185824887,3601.79,2.465921,2026-05-08 22:43:38.223000+00:00,buy,2026-05-08T23:14:50.680987+00:00,match,8881.72959859
coinbase,ETH-USD,185823597,3670.49,1.337794,2026-05-08 22:43:38.403000+00:00,sell,2026-05-08T23:14:50.677056+00:00,match,4910.3594990599995
coinbase,ETH-USD,185825415,3604.04,0.056056,2026-05-08 22:43:40.401000+00:00,buy,2026-05-08T23:14:50.682590+00:00,match,202.02806624000002
coinbase,ETH-USD,185824475,3601.21,2.278372,2026-05-08 22:43:43.593000+00:00,sell,2026-05-08T23:14:50.679729+00:00,match,8204.89603012
coinbase,ETH-USD,185826301,3648.01,0.003751,2026-05-08 22:43:45.167000+00:00,buy,2026-05-08T23:14:50.685325+00:00,match,13.68368551
coinbase,ETH-USD,185824663,3616.34,1.306713,2026-05-08 22:43:46.194000+00:00,buy,2026-05-08T23:14:50.680309+00:00,match,4725.5184904200005
coinbase,ETH-USD,185825687,3656.16,2.250142,2026-05-08 22:43:46.423000+00:00,sell,2026-05-08T23:14:50.683390+00:00,match,8226.87917472
coinbase,ETH-USD,185827169,3618.4,0.730163,2026-05-08 22:43:46.978000+00:00,sell,2026-05-08T23:14:50.688067+00:00,match,2642.0217992000003
coinbase,ETH-USD,185825173,3578.01,1.066246,2026-05-08 22:43:47.342000+00:00,buy,2026-05-08T23:14:50.681861+00:00,match,3815.0388504600005
coinbase,ETH-USD,185824007,3577.59,1.365409,2026-05-08 22:43:47.628000+00:00,sell,2026-05-08T23:14:50.678300+00:00,match,4884.87358431
coinbase,ETH-USD,185823747,3653.53,2.437981,2026-05-08 22:43:50.178000+00:00,buy,2026-05-08T23:14:50.677507+00:00,match,8907.236722930002
coinbase,ETH-USD,185825653,3637.35,0.293772,2026-05-08 22:43:54.331000+00:00,sell,2026-05-08T23:14:50.683294+00:00,match,1068.5515842
coinbase,ETH-USD,185824255,3593.04,1.173154,2026-05-08 22:43:55.994000+00:00,buy,2026-05-08T23:14:50.679059+00:00,match,4215.18924816
coinbase,ETH-USD,185826755,3667.7,0.028934,2026-05-08 22:44:00.902000+00:00,buy,2026-05-08T23:14:50.686763+00:00,match,106.1212318
coinbase,ETH-USD,185823829,3623.6,0.347378,2026-05-08 22:44:06.336000+00:00,buy,2026-05-08T23:14:50.677762+00:00,match,1258.7589208
coinbase,ETH-USD,185826305,3645.73,1.179689,2026-05-08 22:44:06.416000+00:00,buy,2026-05-08T23:14:50.685339+00:00,match,4300.82757797
coinbase,ETH-USD,185824615,3617.38,0.799176,2026-05-08 22:44:06.464000+00:00,buy,2026-05-08T23:14:50.680156+00:00,match,2890.92327888
coinbase,ETH-USD,185825631,3633.43,1.911506,2026-05-08 22:44:08.247000+00:00,sell,2026-05-08T23:14:50.683236+00:00,match,6945.32324558
coinbase,ETH-USD,185824271,3602.01,2.316588,2026-05-08 22:44:09.287000+00:00,sell,2026-05-08T23:14:50.679112+00:00,match,8344.37314188
coinbase,ETH-USD,185825065,3597.78,2.315119,2026-05-08 22:44:12.265000+00:00,sell,2026-05-08T23:14:50.681531+00:00,match,8329.288835820002
coinbase,ETH-USD,185827271,3585.43,1.300833,2026-05-08 22:44:14.490000+00:00,buy,2026-05-08T23:14:50.688373+00:00,match,4664.04566319
coinbase,ETH-USD,185823771,3635.01,0.44985,2026-05-08 22:44:14.655000+00:00,buy,2026-05-08T23:14:50.677579+00:00,match,1635.2092485000003
coinbase,ETH-USD,185824091,3543.44,1.655267,2026-05-08 22:44:20.339000+00:00,sell,2026-05-08T23:14:50.678542+00:00,match,5865.33929848
coinbase,ETH-USD,185823757,3641.05,1.368399,2026-05-08 22:44:24.728000+00:00,buy,2026-05-08T23:14:50.677535+00:00,match,4982.40917895
coinbase,ETH-USD,185823625,3659.82,0.105079,2026-05-08 22:44:26.505000+00:00,sell,2026-05-08T23:14:50.677143+00:00,match,384.57022578000004
coinbase,ETH-USD,185826625,3732.86,1.37348,2026-05-08 22:44:28.559000+00:00,sell,2026-05-08T23:14:50.686364+00:00,match,5127.0085528
coinbase,ETH-USD,185824351,3618.88,1.343885,2026-05-08 22:44:28.736000+00:00,sell,2026-05-08T23:14:50.679350+00:00,match,4863.3585488
coinbase,ETH-USD,185823703,3657.97,0.047794,2026-05-08 22:44:30.962000+00:00,sell,2026-05-08T23:14:50.677384+00:00,match,174.82901818
coinbase,ETH-USD,185827291,3587.23,2.301253,2026-05-08 22:44:31.508000+00:00,sell,2026-05-08T23:14:50.688438+00:00,match,8255.12379919
coinbase,ETH-USD,185826303,3650.15,0.679927,2026-05-08 22:44:32.751000+00:00,sell,2026-05-08T23:14:50.685332+00:00,match,2481.83553905
coinbase,ETH-USD,185825321,3569.47,0.083917,2026-05-08 22:44:33.890000+00:00,sell,2026-05-08T23:14:50.682330+00:00,match,299.53921399
coinbase,ETH-USD,185824659,3616.39,1.26542,2026-05-08 22:44:34.791000+00:00,buy,2026-05-08T23:14:50.680297+00:00,match,4576.2522338
coinbase,ETH-USD,185823855,3619.01,1.348039,2026-05-08 22:44:35.664000+00:00,sell,2026-05-08T23:14:50.677842+00:00,match,4878.56662139
coinbase,ETH-USD,185827193,3603.94,1.086549,2026-05-08 22:44:38.767000+00:00,buy,2026-05-08T23:14:50.688134+00:00,match,3915.85740306
coinbase,ETH-USD,185824081,3552.47,2.095289,2026-05-08 22:44:39.841000+00:00,sell,2026-05-08T23:14:50.678511+00:00,match,7443.45131383
coinbase,ETH-USD,185824645,3627.55,1.633023,2026-05-08 22:44:41.539000+00:00,buy,2026-05-08T23:14:50.680252+00:00,match,5923.87258365
coinbase,ETH-USD,185827329,3564.94,1.158235,2026-05-08 22:44:45.378000+00:00,sell,2026-05-08T23:14:50.688546+00:00,match,4129.038280899999
coinbase,ETH-USD,185826145,3676.24,0.637944,2026-05-08 22:44:46.246000+00:00,buy,2026-05-08T23:14:50.684819+00:00,match,2345.2352505599997
coinbase,ETH-USD,185823995,3575.84,1.664672,2026-05-08 22:44:47.378000+00:00,sell,2026-05-08T23:14:50.678261+00:00,match,5952.60072448
coinbase,ETH-USD,185823827,3626.67,1.713803,2026-05-08 22:44:49.138000+00:00,sell,2026-05-08T23:14:50.677756+00:00,match,6215.39792601
coinbase,ETH-USD,185826825,3642.7,0.466926,2026-05-08 22:44:51.177000+00:00,buy,2026-05-08T23:14:50.686973+00:00,match,1700.8713401999998
coinbase,ETH-USD,185826983,3616.83,1.756773,2026-05-08 22:44:51.647000+00:00,buy,2026-05-08T23:14:50.687468+00:00,match,6353.949289589999
coinbase,ETH-USD,185825239,3608.9,2.242056,2026-05-08 22:44:54.299000+00:00,sell,2026-05-08T23:14:50.682063+00:00,match,8091.355898399999
coinbase,ETH-USD,185824309,3614.18,1.591189,2026-05-08 22:44:54.720000+00:00,sell,2026-05-08T23:14:50.679229+00:00,match,5750.84346002
coinbase,ETH-USD,185824515,3599.45,2.335825,2026-05-08 22:44:57.150000+00:00,sell,2026-05-08T23:14:50.679853+00:00,match,8407.68529625
coinbase,ETH-USD,185823629,3651.23,1.611473,2026-05-08 22:44:59.135000+00:00,buy,2026-05-08T23:14:50.677153+00:00,match,5883.85856179
coinbase,ETH-USD,185824057,3545.8,1.982659,2026-05-08 22:45:01.818000+00:00,buy,2026-05-08T23:14:50.678443+00:00,match,7030.1122822
coinbase,ETH-USD,185823767,3635.89,0.273345,2026-05-08 22:45:03.663000+00:00,buy,2026-05-08T23:14:50.677568+00:00,match,993.85235205
coinbase,ETH-USD,185823899,3605.57,0.182391,2026-05-08 22:45:04.813000+00:00,sell,2026-05-08T23:14:50.677972+00:00,match,657.62351787
coinbase,ETH-USD,185826829,3646.57,0.25923,2026-05-08 22:45:10.477000+00:00,sell,2026-05-08T23:14:50.686983+00:00,match,945.3003411000001
coinbase,ETH-USD,185824973,3591.1,0.346922,2026-05-08 22:45:11.544000+00:00,sell,2026-05-08T23:14:50.681255+00:00,match,1245.8315942
coinbase,ETH-USD,185825049,3602.2,1.104809,2026-05-08 22:45:12.840000+00:00,sell,2026-05-08T23:14:50.681478+00:00,match,3979.7429797999994
coinbase,ETH-USD,185824609,3612.83,0.942588,2026-05-08 22:45:16.380000+00:00,sell,2026-05-08T23:14:50.680138+00:00,match,3405.41020404
coinbase,ETH-USD,185825519,3628.85,0.673531,2026-05-08 22:45:17.589000+00:00,sell,2026-05-08T23:14:50.682903+00:00,match,2444.14296935
coinbase,ETH-USD,185827325,3568.64,0.922277,2026-05-08 22:45:18.309000+00:00,buy,2026-05-08T23:14:50.688535+00:00,match,3291.27459328
coinbase,ETH-USD,185823991,3578.23,2.42394,2026-05-08 22:45:19.155000+00:00,buy,2026-05-08T23:14:50.678249+00:00,match,8673.4148262
coinbase,ETH-USD,185825421,3606.15,1.695553,2026-05-08 22:45:20.145000+00:00,buy,2026-05-08T23:14:50.682612+00:00,match,6114.41845095
coinbase,ETH-USD,185826073,3688.63,1.460342,2026-05-08 22:45:21.173000+00:00,buy,2026-05-08T23:14:50.684603+00:00,match,5386.66131146
coinbase,ETH-USD,185827085,3605.93,1.511336,2026-05-08 22:45:22.489000+00:00,sell,2026-05-08T23:14:50.687801+00:00,match,5449.77182248
coinbase,ETH-USD,185823865,3614.0,1.509593,2026-05-08 22:45:22.906000+00:00,buy,2026-05-08T23:14:50.677874+00:00,match,5455.669102
coinbase,ETH-USD,185826071,3693.92,0.601777,2026-05-08 22:45:23.832000+00:00,sell,2026-05-08T23:14:50.684594+00:00,match,2222.9160958400003
coinbase,ETH-USD,185824099,3545.57,2.135893,2026-05-08 22:45:24.442000+00:00,buy,2026-05-08T23:14:50.678565+00:00,match,7572.95814401
coinbase,ETH-USD,185825841,3681.03,0.3851,2026-05-08 22:45:25.188000+00:00,buy,2026-05-08T23:14:50.683823+00:00,match,1417.5646530000001
coinbase,ETH-USD,185824687,3599.74,1.813576,2026-05-08 22:45:28.873000+00:00,buy,2026-05-08T23:14:50.680386+00:00,match,6528.40207024
coinbase,ETH-USD,185824955,3578.6,1.720762,2026-05-08 22:45:29.262000+00:00,buy,2026-05-08T23:14:50.681194+00:00,match,6157.9188932
coinbase,ETH-USD,185824555,3598.28,1.039609,2026-05-08 22:45:29.367000+00:00,sell,2026-05-08T23:14:50.679981+00:00,match,3740.8042725200003
coinbase,ETH-USD,185825419,3601.73,2.338702,2026-05-08 22:45:30.957000+00:00,buy,2026-05-08T23:14:50.682605+00:00,match,8423.37315446
coinbase,ETH-USD,185824401,3612.98,1.160576,2026-05-08 22:45:32.487000+00:00,buy,2026-05-08T23:14:50.679508+00:00,match,4193.13787648
coinbase,ETH-USD,185823859,3615.06,1.737658,2026-05-08 22:45:32.704000+00:00,sell,2026-05-08T23:14:50.677855+00:00,match,6281.737929479999
coinbase,ETH-USD,185825923,3676.81,0.54758,2026-05-08 22:45:37.459000+00:00,buy,2026-05-08T23:14:50.684135+00:00,match,2013.3476197999998
coinbase,ETH-USD,185823775,3628.01,1.401083,2026-05-08 22:45:37.538000+00:00,buy,2026-05-08T23:14:50.677589+00:00,match,5083.14313483
coinbase,ETH-USD,185826345,3630.05,1.226322,2026-05-08 22:45:39.183000+00:00,buy,2026-05-08T23:14:50.685470+00:00,match,4451.6101761
coinbase,ETH-USD,185825775,3670.62,1.101382,2026-05-08 22:45:50.412000+00:00,sell,2026-05-08T23:14:50.683638+00:00,match,4042.7547968400004
coinbase,ETH-USD,185826147,3678.75,1.967552,2026-05-08 22:45:50.703000+00:00,sell,2026-05-08T23:14:50.684825+00:00,match,7238.13192
coinbase,ETH-USD,185824321,3606.71,0.774324,2026-05-08 22:45:53.857000+00:00,sell,2026-05-08T23:14:50.679264+00:00,match,2792.76211404
coinbase,ETH-USD,185823887,3615.9,0.229944,2026-05-08 22:45:58.023000+00:00,buy,2026-05-08T23:14:50.677934+00:00,match,831.4545096
coinbase,ETH-USD,185824571,3604.19,0.523893,2026-05-08 22:45:58.208000+00:00,sell,2026-05-08T23:14:50.680023+00:00,match,1888.20991167
coinbase,ETH-USD,185825505,3624.34,1.017981,2026-05-08 22:45:58.845000+00:00,sell,2026-05-08T23:14:50.682864+00:00,match,3689.5092575400004
coinbase,ETH-USD,185827049,3622.5,1.454753,2026-05-08 22:45:59.384000+00:00,sell,2026-05-08T23:14:50.687681+00:00,match,5269.8427425
coinbase,ETH-USD,185826397,3633.58,0.728511,2026-05-08 22:45:59.638000+00:00,buy,2026-05-08T23:14:50.685635+00:00,match,2647.10299938
coinbase,ETH-USD,185823713,3651.63,0.95558,2026-05-08 22:46:01.511000+00:00,buy,2026-05-08T23:14:50.677413+00:00,match,3489.4245954000003
coinbase,ETH-USD,185823979,3585.93,0.438251,2026-05-08 22:46:01.671000+00:00,buy,2026-05-08T23:14:50.678209+00:00,match,1571.53740843
coinbase,ETH-USD,185827285,3585.38,1.794277,2026-05-08 22:46:01.905000+00:00,buy,2026-05-08T23:14:50.688418+00:00,match,6433.16487026
coinbase,ETH-USD,185823853,3617.01,1.30844,2026-05-08 22:46:02.532000+00:00,buy,2026-05-08T23:14:50.677836+00:00,match,4732.640564400001
coinbase,ETH-USD,185824479,3606.01,0.322931,2026-05-08 22:46:03.375000+00:00,sell,2026-05-08T23:14:50.679739+00:00,match,1164.49241531
coinbase,ETH-USD,185824311,3614.24,1.211963,2026-05-08 22:46:04.986000+00:00,buy,2026-05-08T23:14:50.679234+00:00,match,4380.325153119999
coinbase,ETH-USD,185823781,3634.57,1.993156,2026-05-08 22:46:08.941000+00:00,buy,2026-05-08T23:14:50.677605+00:00,match,7244.26500292
coinbase,ETH-USD,185823799,3634.45,1.896259,2026-05-08 22:46:14.219000+00:00,buy,2026-05-08T23:14:50.677664+00:00,match,6891.858522549999
coinbase,ETH-USD,185824629,3627.62,1.89431,2026-05-08 22:46:15.123000+00:00,buy,2026-05-08T23:14:50.680195+00:00,match,6871.836842199999
coinbase,ETH-USD,185824701,3604.33,1.056863,2026-05-08 22:46:21.387000+00:00,buy,2026-05-08T23:14:50.680428+00:00,match,3809.28301679
coinbase,ETH-USD,185825771,3677.05,0.853435,2026-05-08 22:46:21.790000+00:00,buy,2026-05-08T23:14:50.683627+00:00,match,3138.1231667500006
coinbase,ETH-USD,185823913,3601.6,0.482812,2026-05-08 22:46:27.937000+00:00,buy,2026-05-08T23:14:50.678015+00:00,match,1738.8956992
coinbase,ETH-USD,185824323,3609.54,1.261959,2026-05-08 22:46:28.296000+00:00,sell,2026-05-08T23:14:50.679270+00:00,match,4555.09148886
coinbase,ETH-USD,185826497,3691.94,0.488252,2026-05-08 22:46:30.198000+00:00,sell,2026-05-08T23:14:50.685964+00:00,match,1802.59708888
coinbase,ETH-USD,185823923,3604.0,0.426806,2026-05-08 22:46:34.533000+00:00,buy,2026-05-08T23:14:50.678044+00:00,match,1538.208824
coinbase,ETH-USD,185825495,3627.29,0.664482,2026-05-08 22:46:35.967000+00:00,buy,2026-05-08T23:14:50.682837+00:00,match,2410.26891378
coinbase,ETH-USD,185823759,3635.99,2.134588,2026-05-08 22:46:38.025000+00:00,sell,2026-05-08T23:14:50.677541+00:00,match,7761.340622119999
coinbase,ETH-USD,185827315,3587.47,0.052122,2026-05-08 22:46:42.843000+00:00,buy,2026-05-08T23:14:50.688510+00:00,match,186.98611134
coinbase,ETH-USD,185825021,3593.66,0.752905,2026-05-08 22:46:43.070000+00:00,sell,2026-05-08T23:14:50.681394+00:00,match,2705.6845823
coinbase,ETH-USD,185826211,3654.11,0.573129,2026-05-08 22:46:45.369000+00:00,sell,2026-05-08T23:14:50.685053+00:00,match,2094.27641019
coinbase,ETH-USD,185824935,3585.25,0.857092,2026-05-08 22:46:48.153000+00:00,sell,2026-05-08T23:14:50.681132+00:00,match,3072.889093
coinbase,ETH-USD,185825533,3620.95,1.599108,2026-05-08 22:46:50.088000+00:00,sell,2026-05-08T23:14:50.682941+00:00,match,5790.2901126
coinbase,ETH-USD,185824641,3627.0,0.297094,2026-05-08 22:46:52.071000+00:00,sell,2026-05-08T23:14:50.680238+00:00,match,1077.559938
coinbase,ETH-USD,185825753,3679.17,1.554447,2026-05-08 22:47:01.771000+00:00,sell,2026-05-08T23:14:50.683580+00:00,match,5719.07476899
coinbase,ETH-USD,185826925,3636.15,0.962803,2026-05-08 22:47:02.237000+00:00,buy,2026-05-08T23:14:50.687288+00:00,match,3500.89612845
coinbase,ETH-USD,185825309,3565.18,1.179276,2026-05-08 22:47:08.766000+00:00,buy,2026-05-08T23:14:50.682295+00:00,match,4204.33120968
coinbase,ETH-USD,185824489,3610.05,2.249922,2026-05-08 22:47:10.591000+00:00,sell,2026-05-08T23:14:50.679768+00:00,match,8122.330916100002
coinbase,ETH-USD,185824857,3609.16,0.700365,2026-05-08 22:47:12.003000+00:00,sell,2026-05-08T23:14:50.680894+00:00,match,2527.7293434
coinbase,ETH-USD,185824139,3554.37,2.072471,2026-05-08 22:47:13.548000+00:00,sell,2026-05-08T23:14:50.678696+00:00,match,7366.328748270001
coinbase,ETH-USD,185827359,3540.17,1.720503,2026-05-08 22:47:19.791000+00:00,buy,2026-05-08T23:14:50.688640+00:00,match,6090.87310551
coinbase,ETH-USD,185823717,3660.09,0.772565,2026-05-08 22:47:20.343000+00:00,buy,2026-05-08T23:14:50.677425+00:00,match,2827.65743085
coinbase,ETH-USD,185826819,3647.43,2.411898,2026-05-08 22:47:22.974000+00:00,buy,2026-05-08T23:14:50.686956+00:00,match,8797.22912214
coinbase,ETH-USD,185824573,3599.83,1.934382,2026-05-08 22:47:26.378000+00:00,sell,2026-05-08T23:14:50.680029+00:00,match,6963.44635506
coinbase,ETH-USD,185824543,3590.74,0.493921,2026-05-08 22:47:26.931000+00:00,buy,2026-05-08T23:14:50.679945+00:00,match,1773.5418915399998
coinbase,ETH-USD,185826603,3730.6,0.08457,2026-05-08 22:47:27.870000+00:00,sell,2026-05-08T23:14:50.686296+00:00,match,315.496842
coinbase,ETH-USD,185824027,3561.22,1.155354,2026-05-08 22:47:29.668000+00:00,buy,2026-05-08T23:14:50.678355+00:00,match,4114.46977188
coinbase,ETH-USD,185824757,3602.13,1.876844,2026-05-08 22:47:31.093000+00:00,sell,2026-05-08T23:14:50.680593+00:00,match,6760.63607772
coinbase,ETH-USD,185827019,3615.14,1.343144,2026-05-08 22:47:33.255000+00:00,buy,2026-05-08T23:14:50.687586+00:00,match,4855.65360016
coinbase,ETH-USD,185826617,3737.82,1.223896,2026-05-08 22:47:34.408000+00:00,sell,2026-05-08T23:14:50.686340+00:00,match,4574.702946720001
coinbase,ETH-USD,185824263,3594.52,1.040019,2026-05-08 22:47:34.584000+00:00,sell,2026-05-08T23:14:50.679086+00:00,match,3738.3690958800003
coinbase,ETH-USD,185826049,3706.84,2.264536,2026-05-08 22:47:34.653000+00:00,buy,2026-05-08T23:14:50.684524+00:00,match,8394.272626240001
coinbase,ETH-USD,185824229,3580.69,1.463961,2026-05-08 22:47:34.850000+00:00,buy,2026-05-08T23:14:50.678975+00:00,match,5241.990513090001
coinbase,ETH-USD,185824417,3617.57,0.405784,2026-05-08 22:47:35.573000+00:00,buy,2026-05-08T23:14:50.679556+00:00,match,1467.95202488
coinbase,ETH-USD,185824331,3623.38,1.304432,2026-05-08 22:47:35.729000+00:00,buy,2026-05-08T23:14:50.679294+00:00,match,4726.452820160001
coinbase,ETH-USD,185826733,3658.69,1.620102,2026-05-08 22:47:41.049000+00:00,sell,2026-05-08T23:14:50.686696+00:00,match,5927.450986379999
coinbase,ETH-USD,185827279,3587.84,1.871007,2026-05-08 22:47:41.808000+00:00,sell,2026-05-08T23:14:50.688398+00:00,match,6712.873754880001
coinbase,ETH-USD,185825205,3611.22,1.133873,2026-05-08 22:47:42.531000+00:00,sell,2026-05-08T23:14:50.681958+00:00,match,4094.6648550599994
coinbase,ETH-USD,185824071,3551.69,1.761857,2026-05-08 22:47:46.542000+00:00,buy,2026-05-08T23:14:50.678484+00:00,match,6257.56988833
coinbase,ETH-USD,185824501,3596.53,1.642591,2026-05-08 22:47:46.867000+00:00,buy,2026-05-08T23:14:50.679807+00:00,match,5907.62780923
coinbase,ETH-USD,185825997,3697.15,0.230213,2026-05-08 22:47:49.593000+00:00,buy,2026-05-08T23:14:50.684375+00:00,match,851.13199295
coinbase,ETH-USD,185825635,3627.48,0.356107,2026-05-08 22:47:49.595000+00:00,sell,2026-05-08T23:14:50.683247+00:00,match,1291.77102036
coinbase,ETH-USD,185824443,3607.06,2.237222,2026-05-08 22:47:50.898000+00:00,buy,2026-05-08T23:14:50.679632+00:00,match,8069.79398732
coinbase,ETH-USD,185824173,3574.65,0.293465,2026-05-08 22:47:53.559000+00:00,sell,2026-05-08T23:14:50.678798+00:00,match,1049.0346622499999
coinbase,ETH-USD,185827113,3617.76,2.110614,2026-05-08 22:47:54.495000+00:00,buy,2026-05-08T23:14:50.687889+00:00,match,7635.6949046400005
coinbase,ETH-USD,185824429,3603.8,0.525672,2026-05-08 22:47:55.401000+00:00,buy,2026-05-08T23:14:50.679590+00:00,match,1894.4167536000002
coinbase,ETH-USD,185824983,3593.55,1.778482,2026-05-08 22:47:55.485000+00:00,buy,2026-05-08T23:14:50.681285+00:00,match,6391.0639911
coinbase,ETH-USD,185823937,3582.08,1.793025,2026-05-08 22:47:57.748000+00:00,buy,2026-05-08T23:14:50.678081+00:00,match,6422.758992
coinbase,ETH-USD,185824227,3582.25,1.283585,2026-05-08 22:47:58.098000+00:00,sell,2026-05-08T23:14:50.678968+00:00,match,4598.12236625
coinbase,ETH-USD,185825241,3604.74,1.161893,2026-05-08 22:47:59.460000+00:00,buy,2026-05-08T23:14:50.682070+00:00,match,4188.32217282
coinbase,ETH-USD,185824151,3565.84,1.713152,2026-05-08 22:48:01.828000+00:00,buy,2026-05-08T23:14:50.678733+00:00,match,6108.82592768
coinbase,ETH-USD,185824567,3605.75,0.414642,2026-05-08 22:48:01.893000+00:00,sell,2026-05-08T23:14:50.680013+00:00,match,1495.0953915
coinbase,ETH-USD,185823765,3634.67,0.336451,2026-05-08 22:48:02.289000+00:00,sell,2026-05-08T23:14:50.677562+00:00,match,1222.88835617
coinbase,ETH-USD,185825939,3673.55,2.210963,2026-05-08 22:48:06.955000+00:00,buy,2026-05-08T23:14:50.684207+00:00,match,8122.083128650001
coinbase,ETH-USD,185824095,3547.82,0.082246,2026-05-08 22:48:13.443000+00:00,sell,2026-05-08T23:14:50.678552+00:00,match,291.79400372000003
coinbase,ETH-USD,185824319,3606.91,2.047831,2026-05-08 22:48:14.930000+00:00,buy,2026-05-08T23:14:50.679257+00:00,match,7386.34211221
coinbase,ETH-USD,185823891,3611.05,2.340462,2026-05-08 22:48:19.155000+00:00,sell,2026-05-08T23:14:50.677947+00:00,match,8451.5253051
coinbase,ETH-USD,185823907,3603.98,1.001597,2026-05-08 22:48:19.953000+00:00,buy,2026-05-08T23:14:50.677996+00:00,match,3609.7355560600004
coinbase,ETH-USD,185825373,3575.11,0.430254,2026-05-08 22:48:21.192000+00:00,buy,2026-05-08T23:14:50.682468+00:00,match,1538.20537794
coinbase,ETH-USD,185825645,3632.61,1.595186,2026-05-08 22:48:24.832000+00:00,sell,2026-05-08T23:14:50.683273+00:00,match,5794.688615460001
coinbase,ETH-USD,185824391,3617.28,0.617959,2026-05-08 22:48:27.274000+00:00,buy,2026-05-08T23:14:50.679477+00:00,match,2235.3307315200004
coinbase,ETH-USD,185823797,3639.66,2.33085,2026-05-08 22:48:28.618000+00:00,buy,2026-05-08T23:14:50.677658+00:00,match,8483.501510999999
